Timestamp	Open	High	Low	Close	Volume (BTC)	Volume (Currency)	Weighted Price
2015-02-18 05:00:00	239.721	240	238.91	239.267	92.54	22137.84	239.23
2015-02-18 06:00:00	239.734	240	238.411	239.399	72.36	17322.49	239.4
2015-02-18 07:00:00	239.115	239.997	237.066	237.907	347.58	82866.07	238.41
2015-02-18 08:00:00	238.37	238.727	237.017	237.769	300.65	71519.89	237.88
2015-02-18 09:00:00	237.769	237.952	236.002	236.8	293.28	69659.8	237.52
2015-02-18 10:00:00	236.8	238.5	236.6	238.04	227.47	54086.81	237.78
2015-02-18 11:00:00	238.04	238.727	237.388	238.658	96.66	23034.33	238.3
2015-02-18 12:00:00	238.706	240	238	238.039	278.18	66529.07	239.16
2015-02-18 13:00:00	238.007	239.121	237.01	238.308	139.85	33294.45	238.06
2015-02-18 14:00:00	238.308	238.993	232.802	234	875.55	205917.87	235.19
2015-02-18 15:00:00	233.524	235.377	232.51	233.5	601.25	140385	233.49
2015-02-18 16:00:00	233.5	235.29	233.5	234.286	273.11	64055.03	234.54
2015-02-18 17:00:00	234.889	234.889	230.51	231.616	348.49	80982.56	232.38
2015-02-18 18:00:00	231.507	231.629	229.777	229.78	942.17	216928.38	230.24
2015-02-18 19:00:00	229.78	233.364	228.01	230.467	1006.7	232013.85	230.47
2015-02-18 20:00:00	229.853	232	229.652	230.9	117	26978.21	230.59
2015-02-18 21:00:00	230.9	231.494	229.003	230.158	923.41	212445.51	230.07
2015-02-18 22:00:00	230.093	232	230	231.999	476.59	109765.69	230.31
2015-02-18 23:00:00	231.718	234	231.022	233.213	272.22	63400.73	232.9
2015-02-19 00:00:00	233.177	234	231.613	234	254.79	59335.53	232.88
2015-02-19 01:00:00	233.917	234.011	233	233.001	135.92	31737.19	233.5
2015-02-19 02:00:00	233.647	234.109	232.113	234	102.18	23851.99	233.43
2015-02-19 03:00:00	233.628	234.9	232.203	234.597	152.55	35693.79	233.99
2015-02-19 04:00:00	234.597	235	233.5	234.896	125.03	29344.26	234.7
2015-02-19 05:00:00	234.55	234.9	233.51	234.845	64.12	15042.42	234.6
2015-02-19 06:00:00	233.957	234.9	232.984	233	157.8	36894.38	233.8
2015-02-19 07:00:00	232.999	233.956	232.11	232.15	236.06	55017.44	233.06
2015-02-19 08:00:00	232.458	233.002	231.06	232.718	499.58	115849.18	231.89
2015-02-19 09:00:00	232.224	233.956	232.224	232.999	271.16	63289.6	233.4
2015-02-19 10:00:00	233	234.707	232.012	234.554	237.14	55301.25	233.2
2015-02-19 11:00:00	234.474	234.707	233.4	234.64	224.84	52636.38	234.11
2015-02-19 12:00:00	234.64	234.645	232.974	233.299	201.02	46978.48	233.7
2015-02-19 13:00:00	233	234.266	232.5	234.033	451.93	105454.44	233.34
2015-02-19 14:00:00	234.118	234.289	232.664	233.937	233.86	54575.48	233.36
2015-02-19 15:00:00	233.2	234.577	232.7	234.37	529.75	123729.27	233.56
2015-02-19 16:00:00	234.37	234.97	233.274	234.4	423.66	99108.38	233.93
2015-02-19 17:00:00	234.503	237.38	233.95	236.822	750.38	177091.28	236
2015-02-19 18:00:00	236.881	238.4	235.361	237.005	492.44	116888.58	237.37
2015-02-19 19:00:00	237.106	239	236.5	236.5	668.93	159047.1	237.76
2015-02-19 20:00:00	237.092	237.173	234.01	236.452	623.91	146951.55	235.53
2015-02-19 21:00:00	236.215	236.992	234.815	236.2	297.39	70149.92	235.88
2015-02-19 22:00:00	236.2	236.95	235	236.927	383.07	90415.71	236.03
2015-02-19 23:00:00	235.86	237.914	235.3	235.3	488.18	115600.58	236.8
2015-02-20 00:00:00	235.3	237	234.603	236.997	489.24	115785.1	236.67
2015-02-20 01:00:00	236.997	237.322	236.07	236.07	181.44	42887.33	236.37
2015-02-20 02:00:00	236.111	236.8	232.486	236.59	276.01	64828.85	234.88
2015-02-20 03:00:00	235.781	237.049	235	235.981	208.06	49193.29	236.44
2015-02-20 04:00:00	236.076	239.371	235.787	238.98	892.15	212276.28	237.94
2015-02-20 05:00:00	238.673	240.22	235	238.997	741.67	177572.13	239.42
2015-02-20 06:00:00	238.727	239.557	231.12	235.143	1542.74	363000.59	235.3
2015-02-20 07:00:00	235.636	238.914	235	237.836	797.49	189227.35	237.28
2015-02-20 08:00:00	237.761	240.784	236.998	239.5	925.6	221100.36	238.87
2015-02-20 09:00:00	239.415	241.493	235	238	1280.27	304765.97	238.05
2015-02-20 10:00:00	238.051	239	236.481	237	365.03	86824.44	237.85
2015-02-20 11:00:00	237.665	238.775	236	238.2	476.1	113094.31	237.54
2015-02-20 12:00:00	238	238.2	235.4	236.975	444.36	104941.3	236.16
2015-02-20 13:00:00	236.901	237.8	235.504	237.8	885.56	210050.48	237.2
2015-02-20 14:00:00	237.228	238	236.013	237.992	294.4	69741.25	236.89
2015-02-20 15:00:00	237.998	239	237	237.114	342.01	81413.39	238.05
2015-02-20 16:00:00	237.114	238.953	235.51	236.035	851.51	201854.14	237.05
2015-02-20 17:00:00	236.153	238	235.3	235.3	261.58	61923.53	236.73
2015-02-20 18:00:00	236.188	237.157	235.339	237	164.18	38799.12	236.33
2015-02-20 19:00:00	237	237.459	235	237.372	264.31	62449.09	236.28
2015-02-20 20:00:00	237.065	237.459	235	236.191	80.89	19110.37	236.27
2015-02-20 21:00:00	236.191	239	235.535	238.602	253.57	60351.95	238.01
2015-02-20 22:00:00	238.333	238.977	237.39	238	100.95	24037.66	238.1
2015-02-20 23:00:00	237.72	238.498	237.39	237.893	283.51	67334.04	237.5
2015-02-21 00:00:00	238.007	238.9	237.398	238.282	153.95	36652.98	238.08
2015-02-21 01:00:00	238.282	238.999	237.39	238.267	82.97	19764.94	238.2
2015-02-21 02:00:00	238.72	238.947	237.218	238.401	146.39	34821.77	237.88
2015-02-21 03:00:00	237.991	238.999	237.683	238.5	111.17	26503.07	238.4
2015-02-21 04:00:00	238.5	239	237.3	238.394	556.36	132609.85	238.35
2015-02-21 05:00:00	238.001	239.024	237.304	237.73	381.56	90814.11	238.01
2015-02-21 06:00:00	238.432	238.987	236.945	237.23	169.02	40190.25	237.78
2015-02-21 07:00:00	237.643	238.887	236.403	236.907	156.06	37040.74	237.35
2015-02-21 08:00:00	237.088	237.969	235.753	235.952	395.73	93494.05	236.26
2015-02-21 09:00:00	235.95	238	235.911	237.899	238.7	56612.56	237.17
2015-02-21 10:00:00	237	238	236.208	237.63	244.72	58097.41	237.41
2015-02-21 11:00:00	237.868	238.8	237.592	237.756	148.72	35393.35	237.98
2015-02-21 12:00:00	237.592	238.697	237.59	237.591	88.73	21104.93	237.86
2015-02-21 13:00:00	237.59	238.697	236.996	237	534.42	126905.03	237.46
2015-02-21 14:00:00	237.349	237.8	236.603	237.8	466.78	110702.92	237.16
2015-02-21 15:00:00	237.8	237.8	236	237.6	157.04	37213.68	236.96
2015-02-21 16:00:00	237.002	238.507	236.023	237.64	184.33	43753.52	237.36
2015-02-21 17:00:00	237.65	238.78	236.456	238	158.58	37755.4	238.09
2015-02-21 18:00:00	238.036	238.78	236.023	237.663	138.16	32785.18	237.29
2015-02-21 19:00:00	237.457	237.911	236.5	237	95.19	22576.94	237.18
2015-02-21 20:00:00	237.566	238	236.113	237.589	115.69	27457.95	237.34
2015-02-21 21:00:00	237.586	238	236.664	237.8	148.46	35273.87	237.6
2015-02-21 22:00:00	238	238.2	237.1	238.165	66.96	15905.29	237.54
2015-02-21 23:00:00	237.456	238.25	237.066	237.2	32.19	7650.56	237.7
2015-02-22 00:00:00	237.2	239	237.2	238.016	190.8	45515.07	238.55
2015-02-22 01:00:00	238.005	239	237.5	238.571	190.44	45410.53	238.45
2015-02-22 02:00:00	238.321	238.988	237.5	237.868	17.3	4125.73	238.44
2015-02-22 03:00:00	238	238.6	237.7	237.79	18.63	4437.39	238.2
2015-02-22 04:00:00	238.6	238.6	237.5	237.973	64.24	15305.72	238.27
2015-02-22 05:00:00	237.973	238.992	237.462	238.585	71.01	16914.01	238.18
2015-02-22 06:00:00	237.538	238.8	237.525	238	20.34	4847.49	238.36
2015-02-22 07:00:00	238	238.992	237.606	238.5	96.83	23057.37	238.11
2015-02-22 08:00:00	238.5	238.8	237.4	238	333.27	79187.72	237.61
2015-02-22 09:00:00	238	238	237	237.8	259.8	61621.76	237.19
2015-02-22 10:00:00	237.8	238	237.1	237.123	86.28	20521.73	237.85
2015-02-22 11:00:00	237.124	238.5	237.123	238	194.04	46169.85	237.94
2015-02-22 12:00:00	238	238	237.363	237.8	197.52	46947.29	237.69
2015-02-22 13:00:00	237.932	238	237.05	237.21	477.75	113618.67	237.82
2015-02-22 14:00:00	237.21	237.211	230	232.782	1546.17	360555.95	233.19
2015-02-22 15:00:00	232.358	232.782	230.052	231.5	528.48	122279.04	231.38
2015-02-22 16:00:00	231.5	232.367	228.513	230.4	596.47	137386.71	230.33
2015-02-22 17:00:00	230.416	230.499	224.721	227.5	599.35	136622.8	227.95
2015-02-22 18:00:00	227.493	229.789	226.398	227.75	320.6	73144.51	228.15
2015-02-22 19:00:00	227.75	230.722	227	229.448	312.95	71743.69	229.25
2015-02-22 20:00:00	229.51	230.898	228	228.272	167.89	38524.01	229.46
2015-02-22 21:00:00	228.616	229.88	228.15	229.367	161.03	36857.26	228.88
2015-02-22 22:00:00	229.225	230.1	227.554	229.839	265.49	60774.1	228.92
2015-02-22 23:00:00	229.612	230.616	227.606	230.229	112.61	25909.03	230.07
2015-02-23 00:00:00	230.229	231.067	229.607	231.067	100.13	23105.19	230.76
2015-02-23 01:00:00	231.057	232	230.01	231.357	52.95	12242.82	231.21
2015-02-23 02:00:00	231.338	232	228.227	230.82	549.03	126710.98	230.79
2015-02-23 03:00:00	230.82	231.27	228.809	229.933	86.86	20017.58	230.47
2015-02-23 04:00:00	229.934	230.633	229	229.854	58.15	13361.41	229.77
2015-02-23 05:00:00	229.756	230.849	228.493	229.978	79.43	18257.38	229.85
2015-02-23 06:00:00	229.978	231.154	229.948	230.909	85.71	19780.96	230.78
2015-02-23 07:00:00	231	231.433	229.137	230	237.5	54675.52	230.21
2015-02-23 08:00:00	229.999	229.999	228.1	229.697	194.47	44561.52	229.14
2015-02-23 09:00:00	229.42	229.724	228.5	229.724	338.71	77667.17	229.3
2015-02-23 10:00:00	229.724	229.724	225	228.475	351.51	79978.82	227.53
2015-02-23 11:00:00	228.521	228.833	225	226.658	340.79	77154.51	226.4
2015-02-23 12:00:00	226.376	226.99	225	225.69	345.12	77842.97	225.56
2015-02-23 13:00:00	225.554	228.099	225.463	227.837	416.07	94194.17	226.39
2015-02-23 14:00:00	227.736	229.37	225.548	228.908	237.19	54007.6	227.69
2015-02-23 15:00:00	228.909	229.466	226.755	228.649	277.95	63370.22	227.99
2015-02-23 16:00:00	228.578	230.196	228.003	229.7	377.78	86658.49	229.39
2015-02-23 17:00:00	229.605	230.49	229.004	230.3	156.53	35973.31	229.82
2015-02-23 18:00:00	230.2	230.633	229.203	229.581	198.92	45689.78	229.69
2015-02-23 19:00:00	229.581	230.847	229.2	229.301	166	38170.2	229.94
2015-02-23 20:00:00	229.301	234	228.516	232.217	873.84	203071.4	232.39
2015-02-23 21:00:00	232.076	233.866	231.94	233.8	258.8	60290.18	232.96
2015-02-23 22:00:00	233.23	234	232.669	233.04	390.12	91192.39	233.76
2015-02-23 23:00:00	233.04	233.897	232.669	232.866	120.31	28051.37	233.17
2015-02-24 00:00:00	232.979	233.935	231.285	233.84	397.48	92525.34	232.78
2015-02-24 01:00:00	233.73	233.946	232.575	233.946	80.42	18788.91	233.64
2015-02-24 02:00:00	232.863	233.982	232.555	233.5	86.2	20124.16	233.46
2015-02-24 03:00:00	233.313	233.988	233.009	233.35	83.61	19532.87	233.62
2015-02-24 04:00:00	233.35	233.988	231.172	233	90.78	21096.68	232.38
2015-02-24 05:00:00	232.747	233.001	230.729	231.75	177.24	41077.55	231.76
2015-02-24 06:00:00	231.75	232	230.126	231.563	146.08	33745.29	231
2015-02-24 07:00:00	230.65	231.695	227.9	229.492	528.18	120916.55	228.93
2015-02-24 08:00:00	229.343	229.671	227.927	228.9	396.02	90517.94	228.57
2015-02-24 09:00:00	229	229.688	228.39	228.809	390.88	89463.47	228.87
2015-02-24 10:00:00	228.81	229	227.776	227.777	330.92	75583.66	228.41
2015-02-24 11:00:00	227.786	230.261	227.776	229.95	232.45	53304.12	229.31
2015-02-24 12:00:00	229.949	231.486	229.2	231	334.9	77153.75	230.38
2015-02-24 13:00:00	231	232.99	230.526	232.023	850.8	197874.33	232.58
2015-02-24 14:00:00	232.32	232.999	230.379	231.928	642.88	148925.5	231.65
2015-02-24 15:00:00	231.928	233.223	231	232.32	374.13	86894.89	232.26
2015-02-24 16:00:00	232.196	233.4	231.964	232.997	269.69	62793.76	232.84
2015-02-24 17:00:00	232.973	233	230.494	231.76	545.01	126271.09	231.68
2015-02-24 18:00:00	231.529	233.01	231.3	232.6	324.11	75307.35	232.35
2015-02-24 19:00:00	232.3	233.5	232.105	232.39	345.27	80458.33	233.03
2015-02-24 20:00:00	232.39	232.5	230.494	231.9	634.21	146660.82	231.25
2015-02-24 21:00:00	231.899	232.509	231.301	232.509	140.39	32552.45	231.87
2015-02-24 22:00:00	231.89	232.835	231.301	232.219	129.19	29986.37	232.11
2015-02-24 23:00:00	231.415	232.997	230.066	232.1	192.66	44618.05	231.59
2015-02-25 00:00:00	232.1	232.9	231.89	231.978	56.07	13034.39	232.46
2015-02-25 01:00:00	231.978	233	231.377	231.81	131.55	30588.26	232.51
2015-02-25 02:00:00	231.908	232.903	231.377	232.238	216.42	50178.27	231.85
2015-02-25 03:00:00	232.712	232.765	231.381	232.306	60.89	14132.21	232.09
2015-02-25 04:00:00	232.167	232.81	231.381	232.437	128.85	29867.12	231.79
2015-02-25 05:00:00	232.555	233	231.378	232.45	411.89	95473.22	231.79
2015-02-25 06:00:00	232.438	232.45	231.5	232.294	288.7	66920.76	231.8
2015-02-25 07:00:00	232.381	232.381	230.503	231.743	215.46	49861.87	231.42
2015-02-25 08:00:00	231.7	231.743	228.782	228.961	514.46	118262.29	229.88
2015-02-25 09:00:00	228.961	230.876	228.942	230.377	324.94	74585.78	229.53
2015-02-25 10:00:00	230.26	230.869	229.501	229.679	335.44	77096.28	229.84
2015-02-25 11:00:00	229.8	231.028	229.612	231	127.98	29491.22	230.44
2015-02-25 12:00:00	230.023	231.74	230	231.74	270.33	62402.52	230.84
2015-02-25 13:00:00	231.4	232.342	230.6	231.5	325.49	75346.32	231.48
2015-02-25 14:00:00	231.6	232.5	230.865	231.51	204.17	47335.94	231.85
2015-02-25 15:00:00	231.51	232.297	231	231.67	342.09	79105.85	231.25
2015-02-25 16:00:00	232.296	232.49	231.54	232.478	90.38	20978.35	232.1
2015-02-25 17:00:00	232.478	232.48	230.999	231.281	176.59	40886.4	231.54
2015-02-25 18:00:00	231.188	232.297	231.049	231.198	103.49	23981.66	231.72
2015-02-25 19:00:00	231.188	231.198	230.1	231.198	266.67	61543.25	230.79
2015-02-25 20:00:00	231.198	231.881	230.2	231.5	150.55	34775.1	230.99
2015-02-25 21:00:00	230.847	232	230.51	231.993	212.21	49160.28	231.66
2015-02-25 22:00:00	231.993	232.007	231	231	206.15	47699.28	231.38
2015-02-25 23:00:00	231.542	232	230.551	231.09	484.06	111874.84	231.12
2015-02-26 00:00:00	231.09	232.007	229.967	232.007	270.81	62559.94	231.01
2015-02-26 01:00:00	232.007	232.198	231	231.154	81.07	18805.03	231.96
2015-02-26 02:00:00	231.489	232.12	230.477	230.477	220.75	50973.63	230.91
2015-02-26 03:00:00	230.638	230.638	229.01	230.176	174.09	39979.08	229.65
2015-02-26 04:00:00	230.176	231	230	231	46.85	10796.83	230.48
2015-02-26 05:00:00	230.52	231.615	230.123	230.51	110.9	25603.79	230.87
2015-02-26 06:00:00	231.09	231.884	230.51	230.706	87.04	20136.76	231.36
2015-02-26 07:00:00	230.95	231.68	230.1	230.127	107.97	24912.45	230.74
2015-02-26 08:00:00	230.675	231.356	229.003	229.988	589.71	135736.68	230.17
2015-02-26 09:00:00	229.988	230.997	228	229.697	535.12	122667.53	229.23
2015-02-26 10:00:00	229.3	230.3	228.062	229.793	398.02	91190.06	229.11
2015-02-26 11:00:00	229.093	230.978	229.003	230.5	163.96	37723.17	230.07
2015-02-26 12:00:00	230.497	231.446	229.551	230.557	431.14	99422.16	230.6
2015-02-26 13:00:00	230.557	231	230.064	230.22	66.52	15344.72	230.69
2015-02-26 14:00:00	230.587	231.142	229	229.927	531.45	122164.77	229.87
2015-02-26 15:00:00	229.898	230.614	229.529	230.3	130.77	30092.15	230.11
2015-02-26 16:00:00	230	231.3	229.502	230.4	352.82	81272.32	230.35
2015-02-26 17:00:00	230.4	231.18	229.758	230.69	275.19	63376.51	230.3
2015-02-26 18:00:00	230.11	231.164	230.011	230.4	195.07	45040.07	230.89
2015-02-26 19:00:00	230.4	231.18	229.723	231.16	279.16	64422.77	230.78
2015-02-26 20:00:00	231.159	231.179	230.33	230.33	484.95	111954.74	230.86
2015-02-26 21:00:00	230.33	231.17	230.108	230.601	81.05	18701.31	230.73
2015-02-26 22:00:00	230.601	231.974	230.537	230.91	222.12	51372.22	231.29
2015-02-26 23:00:00	230.801	232	230.54	231.002	106.74	24701.46	231.41
2015-02-27 00:00:00	230.8	232.32	230.54	231.034	171.6	39762.65	231.72
2015-02-27 01:00:00	231.034	232.48	230.82	232	126.67	29381.96	231.95
2015-02-27 02:00:00	232	232.48	231.054	231.99	82.06	19026.29	231.86
2015-02-27 03:00:00	231.727	245.8	231	245.64	1645.72	392442.24	238.46
2015-02-27 04:00:00	245.64	251.19	236.21	239.642	2853.1	704471.94	246.91
2015-02-27 05:00:00	239.642	246.401	236.21	240.8	962.71	232637.59	241.65
2015-02-27 06:00:00	240.931	242.826	237.502	240.969	839.26	201437.65	240.02
2015-02-27 07:00:00	240.33	244.606	239.033	244.5	1025.51	247929.97	241.76
2015-02-27 08:00:00	244.5	246.8	243.5	244.01	939.8	230130.56	244.87
2015-02-27 09:00:00	244.275	245.892	241.5	242.409	818.98	199372.27	243.44
2015-02-27 10:00:00	242.7	246.6	241.5	246.267	555.83	135746.17	244.22
2015-02-27 11:00:00	246.087	248.369	245.389	246.942	739.17	182472.37	246.86
2015-02-27 12:00:00	247.002	254.293	245	249.312	1654.16	413321.94	249.87
2015-02-27 13:00:00	249.134	250	245.614	247.034	743.53	183880.65	247.31
2015-02-27 14:00:00	246.25	248.791	246	247.1	663.21	163970.2	247.24
2015-02-27 15:00:00	247.226	248	245.619	247.22	406.42	100332.76	246.87
2015-02-27 16:00:00	246.53	248.7	245.614	246.707	1016.23	251059.22	247.05
2015-02-27 17:00:00	246.8	248.331	246.707	247.521	700.31	173598.16	247.89
2015-02-27 18:00:00	247.52	251	247	249.996	754.7	188403.74	249.64
2015-02-27 19:00:00	249.665	251	246.75	247.965	405.39	100944.37	249.01
2015-02-27 20:00:00	247.965	249.25	246.75	249.2	338.36	84033.1	248.35
2015-02-27 21:00:00	248.9	249.68	248	249.587	201.37	50106.18	248.82
2015-02-27 22:00:00	249.04	250	247.99	249	294.82	73421.56	249.04
2015-02-27 23:00:00	248.811	249	245.89	246.303	638.23	157597.43	246.93
2015-02-28 00:00:00	246.79	248	245.098	247.11	198.51	48905.78	246.36
2015-02-28 01:00:00	247.204	247.495	244.11	246.318	357.04	87675.68	245.56
2015-02-28 02:00:00	246.167	247	243.68	244.041	312.09	76207.73	244.18
2015-02-28 03:00:00	244.041	247.026	243.681	246.38	188.9	46339.24	245.31
2015-02-28 04:00:00	246.3	247.868	245.281	246.936	180.66	44522.48	246.44
2015-02-28 05:00:00	246.895	247.355	245.36	246.586	155.48	38291.3	246.28
2015-02-28 06:00:00	246.586	248.078	246.4	248	238.22	58989	247.63
2015-02-28 07:00:00	247.747	248.648	246.119	247.29	102.89	25438.86	247.24
2015-02-28 08:00:00	247.362	247.4	246.784	246.785	46.15	11395.54	246.91
2015-02-28 09:00:00	247.104	249.522	246.785	248.742	568.19	140745.14	247.71
2015-02-28 10:00:00	248.641	249.679	248.148	248.22	253.58	63041.06	248.61
2015-02-28 11:00:00	248.201	249.2	248.148	248.15	64.79	16083.77	248.24
2015-02-28 12:00:00	248.175	248.202	246	246.995	276.92	68320.41	246.72
2015-02-28 13:00:00	246.995	247.997	245.357	245.7	234.22	57778.14	246.68
2015-02-28 14:00:00	246	247.333	245.7	246.367	109.79	27091.28	246.76
2015-02-28 15:00:00	246.367	247.997	246.001	247.12	120.64	29799.11	247.01
2015-02-28 16:00:00	247	248.001	247	248.001	394.07	97396.78	247.15
2015-02-28 17:00:00	248.001	248.708	247.01	247.111	78.67	19466.76	247.45
2015-02-28 18:00:00	247.044	248.69	247.01	247.792	105.81	26252.94	248.11
2015-02-28 19:00:00	247.781	248.1	246.98	246.98	226.05	55848.32	247.06
2015-02-28 20:00:00	247	247.79	246.98	247.3	96.75	23942.51	247.47
2015-02-28 21:00:00	247.78	248.93	246.305	247.55	446.81	110770.79	247.92
2015-02-28 22:00:00	247.734	248.449	246.684	246.893	84.67	20949.96	247.43
2015-02-28 23:00:00	247.627	248	246.885	248	150.02	37200.9	247.97
2015-03-01 00:00:00	248	248.48	247.39	248.48	66.57	16511.38	248.04
2015-03-01 01:00:00	248	248.9	247	247.75	102.92	25514.24	247.9
2015-03-01 02:00:00	247.75	248.8	246.7	247.52	57.14	14156.68	247.76
2015-03-01 03:00:00	247.52	248	245.524	245.524	73.35	18105.19	246.82
2015-03-01 04:00:00	247.454	247.786	245.531	247.1	26.43	6529.8	247.02
2015-03-01 05:00:00	247.299	248.8	245.703	248	364.74	90323.25	247.64
2015-03-01 06:00:00	248.098	248.448	247.28	247.3	196.16	48527.33	247.39
2015-03-01 07:00:00	247.611	248.426	246.002	246.534	97.69	24110.79	246.8
2015-03-01 08:00:00	246.488	247.994	246.013	246.66	130.56	32226.27	246.82
2015-03-01 09:00:00	246.66	246.903	246	246.903	157.03	38662.38	246.21
2015-03-01 10:00:00	246.903	246.99	245.709	246.753	134.64	33149.44	246.2
2015-03-01 11:00:00	246.98	246.99	243.998	244.889	226.51	55494.47	245
2015-03-01 12:00:00	244.889	244.889	238	240.319	1125.74	270209.66	240.03
2015-03-01 13:00:00	240.036	241.816	239.5	240.99	441.64	106026.35	240.08
2015-03-01 14:00:00	240.99	242.76	240.32	241.683	93.95	22704.9	241.67
2015-03-01 15:00:00	241.995	243.626	241.5	242.4	311.91	75733.81	242.8
2015-03-01 16:00:00	242.4	242.9	240	242.499	265.99	64197.65	241.36
2015-03-01 17:00:00	242.41	243.383	241.58	243	96.23	23330.62	242.45
2015-03-01 18:00:00	242.891	243	241.58	241.66	61.41	14885.57	242.4
2015-03-01 19:00:00	242	243.797	241.67	243	115.72	28118.12	242.98
2015-03-01 20:00:00	243	243.81	242.001	242.258	134.22	32592.74	242.84
2015-03-01 21:00:00	242.212	255	242.21	252.017	2285.03	567717.17	248.45
2015-03-01 22:00:00	252.2	255.913	249.35	253.017	1312.65	331907.46	252.85
2015-03-01 23:00:00	252.905	254	250.6	253.389	621.85	156832.64	252.21
2015-03-02 00:00:00	252.682	253.389	248.001	250.5	737.08	184980.06	250.96
2015-03-02 01:00:00	250.5	250.5	247	250	131.65	32795.14	249.11
2015-03-02 02:00:00	249.713	251.843	249.256	251.077	158.61	39728.18	250.48
2015-03-02 03:00:00	251.077	254.14	251.002	252	361.67	91382.97	252.67
2015-03-02 04:00:00	252.198	258.506	252.018	254.76	723.86	184569.14	254.98
2015-03-02 05:00:00	253.486	254.994	251.504	252.35	229.75	58094.89	252.87
2015-03-02 06:00:00	252.48	258.099	251.65	257.041	520.83	133181.29	255.71
2015-03-02 07:00:00	257	257.954	254.25	255	887.32	226713.85	255.5
2015-03-02 08:00:00	254.88	255.99	254	254	356.06	90764.8	254.91
2015-03-02 09:00:00	254.405	255.2	253.113	253.208	465.07	118268.73	254.3
2015-03-02 10:00:00	254.277	255.1	253.2	254.543	293.99	74883.15	254.72
2015-03-02 11:00:00	255	255.1	253	253.002	228.03	57903.35	253.93
2015-03-02 12:00:00	253.001	253.9	252	253.838	590.4	149278.83	252.84
2015-03-02 13:00:00	253.849	255.92	253	255.671	282.34	71893.62	254.63
2015-03-02 14:00:00	255.671	255.887	252.073	255	408.98	103938.6	254.14
2015-03-02 15:00:00	254.555	255.77	254.12	255.498	129.95	33176.5	255.3
2015-03-02 16:00:00	255.498	258.022	255	256.618	683.85	175488.68	256.62
2015-03-02 17:00:00	256.589	257	254.3	256.809	311.85	79808.78	255.92
2015-03-02 18:00:00	256.999	257.805	255	257.087	230.51	59075.57	256.28
2015-03-02 19:00:00	257	265	257	263	1868.69	490092.69	262.27
2015-03-02 20:00:00	263.367	268.517	261.005	268.516	856.57	226529.19	264.46
2015-03-02 21:00:00	268.516	268.517	264.17	267	1179.55	314821.17	266.9
2015-03-02 22:00:00	266.4	267.498	265.07	265.3	718.14	191124.57	266.14
2015-03-02 23:00:00	265.764	269.98	265.115	268.552	952.05	255264.13	268.12
2015-03-03 00:00:00	268.48	269.712	266.55	267.501	273.89	73434.65	268.11
2015-03-03 01:00:00	267.501	268.941	262.131	265.739	730.32	193292.32	264.67
2015-03-03 02:00:00	265.709	270	265.1	267.821	491.88	131791.74	267.94
2015-03-03 03:00:00	267.894	269	266.3	267.392	284.46	76073.55	267.43
2015-03-03 04:00:00	267.369	269.684	267.363	269.493	297.9	79977.53	268.48
2015-03-03 05:00:00	269.492	269.495	267.4	268	404.1	108313.42	268.03
2015-03-03 06:00:00	268	270.5	267.65	268.2	443.09	119222.1	269.07
2015-03-03 07:00:00	268.792	269.962	266.301	268	510.06	136729.09	268.07
2015-03-03 08:00:00	268	269	267.209	268	586.72	157257.81	268.03
2015-03-03 09:00:00	268	268.8	266.71	267.699	478.77	128145.96	267.65
2015-03-03 10:00:00	267.677	268.8	266.506	268.61	283.67	75969.28	267.81
2015-03-03 11:00:00	268.61	273.01	262.662	263.501	1868.82	502229.9	268.74
2015-03-03 12:00:00	263.501	266.8	262.09	265.99	899.26	237182.98	263.75
2015-03-03 13:00:00	265.374	266.504	263.767	266.504	278.2	73670.83	264.81
2015-03-03 14:00:00	266.504	266.997	262.3	263.745	634.56	167738.36	264.34
2015-03-03 15:00:00	263.642	263.99	262.001	263.92	672.71	177006.17	263.13
2015-03-03 16:00:00	263.8	264.501	262.08	263.51	542.7	142969.31	263.44
2015-03-03 17:00:00	263.51	269.5	263	269.5	862.27	229563.37	266.23
2015-03-03 18:00:00	269.36	275	267.71	274	2251.56	612845.27	272.19
2015-03-03 19:00:00	273.644	280	273.643	276.899	1310.18	362267.74	276.5
2015-03-03 20:00:00	276.7	282.414	273.886	278.42	839.61	232899.91	277.39
2015-03-03 21:00:00	277.439	285	276	279.787	1051.32	295349.94	280.93
2015-03-03 22:00:00	279.54	281.879	272.25	277.486	496.4	137603.88	277.2
2015-03-03 23:00:00	277.382	277.83	274.739	277.263	356.68	98503.93	276.17
2015-03-04 00:00:00	277.306	279.07	275.97	278.927	346.31	96221.09	277.85
2015-03-04 01:00:00	278.927	280.448	278.61	279.91	446.43	124853.57	279.67
2015-03-04 02:00:00	279.64	279.91	277.129	279	104.99	29253.05	278.64
2015-03-04 03:00:00	278.715	279	272.71	274.175	732.56	201168.94	274.61
2015-03-04 04:00:00	274.175	277.104	273.57	276.738	225.17	62159.52	276.05
2015-03-04 05:00:00	276.738	277.5	274.322	276.2	377.73	104218.58	275.91
2015-03-04 06:00:00	276.999	277.52	273.131	274.499	609.84	168223.1	275.85
2015-03-04 07:00:00	274.819	277.384	273.505	276.172	152.45	42080.79	276.02
2015-03-04 08:00:00	276.172	276.8	273.319	274.87	479.19	131541.84	274.51
